source_name,extracted_at,location_id,city_name,country_code,date,latitude,longitude,timezone,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max
forecast,2026-06-08T19:40:40+00:00,900045,Madrid,ES,2026-06-10,40.4168,-3.7038,Europe/Madrid,29.6,16.0,22.8,0.0,0.0,0.0,18.3
forecast,2026-06-08T19:40:40+00:00,900045,Madrid,ES,2026-06-11,40.4168,-3.7038,Europe/Madrid,31.0,15.9,23.0,0.0,0.0,0.0,18.8
forecast,2026-06-08T19:40:40+00:00,900045,Madrid,ES,2026-06-12,40.4168,-3.7038,Europe/Madrid,32.0,17.7,24.7,0.0,0.0,0.0,14.0
forecast,2026-06-08T19:40:40+00:00,900045,Madrid,ES,2026-06-13,40.4168,-3.7038,Europe/Madrid,32.7,17.8,25.8,0.0,0.0,0.0,8.8
forecast,2026-06-08T19:40:40+00:00,900045,Madrid,ES,2026-06-14,40.4168,-3.7038,Europe/Madrid,33.5,19.4,26.5,0.0,0.0,0.0,8.3
forecast,2026-06-08T19:40:40+00:00,900046,Murcia,ES,2026-06-08,37.9922,-1.1307,Europe/Madrid,31.4,18.3,25.0,0.0,0.0,0.0,15.9
forecast,2026-06-08T19:40:40+00:00,900046,Murcia,ES,2026-06-09,37.9922,-1.1307,Europe/Madrid,30.0,19.7,24.3,0.0,0.0,0.0,20.1
forecast,2026-06-08T19:40:40+00:00,900046,Murcia,ES,2026-06-10,37.9922,-1.1307,Europe/Madrid,28.2,20.5,23.8,0.0,0.0,0.0,23.9
forecast,2026-06-08T19:40:40+00:00,900046,Murcia,ES,2026-06-11,37.9922,-1.1307,Europe/Madrid,27.5,19.3,23.1,0.0,0.0,0.0,24.1
forecast,2026-06-08T19:40:40+00:00,900046,Murcia,ES,2026-06-12,37.9922,-1.1307,Europe/Madrid,27.3,18.0,22.8,0.0,0.0,0.0,20.2
forecast,2026-06-08T19:40:40+00:00,900046,Murcia,ES,2026-06-13,37.9922,-1.1307,Europe/Madrid,30.4,17.4,23.7,0.0,0.0,0.0,17.3
forecast,2026-06-08T19:40:40+00:00,900046,Murcia,ES,2026-06-14,37.9922,-1.1307,Europe/Madrid,29.7,18.9,24.0,0.0,0.0,0.0,23.7
forecast,2026-06-08T19:40:40+00:00,900047,Pamplona,ES,2026-06-08,42.8125,-1.6458,Europe/Madrid,23.4,15.5,19.2,0.0,0.0,0.0,18.4
forecast,2026-06-08T19:40:40+00:00,900047,Pamplona,ES,2026-06-09,42.8125,-1.6458,Europe/Madrid,18.9,13.1,15.5,0.0,0.0,0.0,20.8
forecast,2026-06-08T19:40:40+00:00,900047,Pamplona,ES,2026-06-10,42.8125,-1.6458,Europe/Madrid,19.3,11.2,15.0,0.0,0.0,0.0,20.7
forecast,2026-06-08T19:40:40+00:00,900047,Pamplona,ES,2026-06-11,42.8125,-1.6458,Europe/Madrid,24.2,12.6,17.9,0.0,0.0,0.0,18.0
forecast,2026-06-08T19:40:40+00:00,900047,Pamplona,ES,2026-06-12,42.8125,-1.6458,Europe/Madrid,31.4,13.7,20.5,0.0,0.0,0.0,20.3
forecast,2026-06-08T19:40:40+00:00,900047,Pamplona,ES,2026-06-13,42.8125,-1.6458,Europe/Madrid,32.6,13.9,22.9,0.0,0.0,0.0,12.0
forecast,2026-06-08T19:40:40+00:00,900047,Pamplona,ES,2026-06-14,42.8125,-1.6458,Europe/Madrid,33.6,18.2,25.6,0.0,0.0,0.0,11.5
forecast,2026-06-08T19:40:40+00:00,900048,Bilbao,ES,2026-06-08,43.263,-2.935,Europe/Madrid,20.9,17.7,19.1,0.0,0.0,0.0,12.2
forecast,2026-06-08T19:40:40+00:00,900048,Bilbao,ES,2026-06-09,43.263,-2.935,Europe/Madrid,19.6,16.3,17.7,1.3,1.3,0.0,13.2
forecast,2026-06-08T19:40:40+00:00,900048,Bilbao,ES,2026-06-10,43.263,-2.935,Europe/Madrid,19.4,13.5,16.6,0.0,0.1,0.0,13.6
forecast,2026-06-08T19:40:40+00:00,900048,Bilbao,ES,2026-06-11,43.263,-2.935,Europe/Madrid,22.8,11.7,17.2,0.0,0.0,0.0,14.6
forecast,2026-06-08T19:40:40+00:00,900048,Bilbao,ES,2026-06-12,43.263,-2.935,Europe/Madrid,26.5,12.3,19.2,0.0,0.0,0.0,14.7
forecast,2026-06-08T19:40:40+00:00,900048,Bilbao,ES,2026-06-13,43.263,-2.935,Europe/Madrid,32.9,12.5,22.9,0.0,0.0,0.0,12.5
forecast,2026-06-08T19:40:40+00:00,900048,Bilbao,ES,2026-06-14,43.263,-2.935,Europe/Madrid,35.6,18.2,26.1,0.0,0.0,0.0,9.5
forecast,2026-06-08T19:40:40+00:00,900049,Donostia-San Sebastián,ES,2026-06-08,43.3183,-1.9812,Europe/Madrid,19.2,18.0,18.5,0.0,0.0,0.0,12.6
forecast,2026-06-08T19:40:40+00:00,900049,Donostia-San Sebastián,ES,2026-06-09,43.3183,-1.9812,Europe/Madrid,18.4,16.1,17.5,1.6,1.5,0.0,18.7
forecast,2026-06-08T19:40:40+00:00,900049,Donostia-San Sebastián,ES,2026-06-10,43.3183,-1.9812,Europe/Madrid,18.3,14.8,17.0,0.6,0.6,0.0,19.5
forecast,2026-06-08T19:40:40+00:00,900049,Donostia-San Sebastián,ES,2026-06-11,43.3183,-1.9812,Europe/Madrid,20.8,14.3,17.4,0.3,0.3,0.0,15.2
forecast,2026-06-08T19:40:40+00:00,900049,Donostia-San Sebastián,ES,2026-06-12,43.3183,-1.9812,Europe/Madrid,23.0,12.3,18.0,0.0,0.0,0.0,11.9
forecast,2026-06-08T19:40:40+00:00,900049,Donostia-San Sebastián,ES,2026-06-13,43.3183,-1.9812,Europe/Madrid,31.4,14.0,22.7,0.0,0.0,0.0,14.6
forecast,2026-06-08T19:40:40+00:00,900049,Donostia-San Sebastián,ES,2026-06-14,43.3183,-1.9812,Europe/Madrid,34.3,20.1,25.9,0.0,0.0,0.0,12.2
forecast,2026-06-08T19:40:40+00:00,900050,Vitoria-Gasteiz,ES,2026-06-08,42.8467,-2.6716,Europe/Madrid,19.3,14.1,16.3,0.0,0.0,0.0,19.9
forecast,2026-06-08T19:40:40+00:00,900050,Vitoria-Gasteiz,ES,2026-06-09,42.8467,-2.6716,Europe/Madrid,16.6,11.9,13.8,0.2,0.2,0.0,18.5
forecast,2026-06-08T19:40:40+00:00,900050,Vitoria-Gasteiz,ES,2026-06-10,42.8467,-2.6716,Europe/Madrid,17.2,8.6,12.9,0.0,0.0,0.0,19.7
forecast,2026-06-08T19:40:40+00:00,900050,Vitoria-Gasteiz,ES,2026-06-11,42.8467,-2.6716,Europe/Madrid,21.7,9.2,14.9,0.0,0.0,0.0,19.4
forecast,2026-06-08T19:40:40+00:00,900050,Vitoria-Gasteiz,ES,2026-06-12,42.8467,-2.6716,Europe/Madrid,28.6,10.5,18.0,0.0,0.0,0.0,20.9
forecast,2026-06-08T19:40:40+00:00,900050,Vitoria-Gasteiz,ES,2026-06-13,42.8467,-2.6716,Europe/Madrid,32.2,10.0,21.1,0.0,0.0,0.0,15.5
forecast,2026-06-08T19:40:40+00:00,900050,Vitoria-Gasteiz,ES,2026-06-14,42.8467,-2.6716,Europe/Madrid,32.8,17.4,24.4,0.0,0.0,0.0,12.2
forecast,2026-06-08T19:40:40+00:00,900051,Ceuta,ES,2026-06-08,35.8894,-5.3213,Europe/Madrid,26.2,20.3,22.9,0.0,0.0,0.0,13.3
forecast,2026-06-08T19:40:40+00:00,900051,Ceuta,ES,2026-06-09,35.8894,-5.3213,Europe/Madrid,28.5,20.7,24.4,0.0,0.0,0.0,17.3
forecast,2026-06-08T19:40:40+00:00,900051,Ceuta,ES,2026-06-10,35.8894,-5.3213,Europe/Madrid,23.9,19.3,21.6,0.0,0.0,0.0,19.1
forecast,2026-06-08T19:40:40+00:00,900051,Ceuta,ES,2026-06-11,35.8894,-5.3213,Europe/Madrid,23.7,20.9,22.1,0.6,0.0,0.0,35.0
forecast,2026-06-08T19:40:40+00:00,900051,Ceuta,ES,2026-06-12,35.8894,-5.3213,Europe/Madrid,23.7,21.1,22.1,0.0,0.0,0.0,37.2
forecast,2026-06-08T19:40:40+00:00,900051,Ceuta,ES,2026-06-13,35.8894,-5.3213,Europe/Madrid,23.8,20.9,22.1,0.0,0.0,0.0,29.1
forecast,2026-06-08T19:40:40+00:00,900051,Ceuta,ES,2026-06-14,35.8894,-5.3213,Europe/Madrid,24.0,18.9,21.5,23.4,15.9,0.0,13.4
forecast,2026-06-08T19:40:40+00:00,900052,Melilla,ES,2026-06-08,35.2923,-2.9381,Europe/Madrid,25.2,22.3,23.6,0.0,0.0,0.0,10.7
forecast,2026-06-08T19:40:40+00:00,900052,Melilla,ES,2026-06-09,35.2923,-2.9381,Europe/Madrid,26.2,22.0,23.7,0.0,0.0,0.0,11.6
forecast,2026-06-08T19:40:40+00:00,900052,Melilla,ES,2026-06-10,35.2923,-2.9381,Europe/Madrid,25.1,21.4,23.2,0.0,0.0,0.0,11.2
forecast,2026-06-08T19:40:40+00:00,900052,Melilla,ES,2026-06-11,35.2923,-2.9381,Europe/Madrid,24.1,22.5,23.1,1.2,0.0,0.0,22.1
forecast,2026-06-08T19:40:40+00:00,900052,Melilla,ES,2026-06-12,35.2923,-2.9381,Europe/Madrid,24.5,22.5,23.3,0.3,0.0,0.0,24.7
forecast,2026-06-08T19:40:40+00:00,900052,Melilla,ES,2026-06-13,35.2923,-2.9381,Europe/Madrid,24.6,22.3,23.3,0.3,0.3,0.0,16.8
forecast,2026-06-08T19:40:40+00:00,900052,Melilla,ES,2026-06-14,35.2923,-2.9381,Europe/Madrid,24.7,21.7,23.0,2.1,0.0,0.0,18.6
forecast,2026-06-08T19:40:40+00:00,900053,Vigo,ES,2026-06-08,42.2406,-8.7207,Europe/Madrid,20.2,13.6,17.0,0.0,0.0,0.0,18.0
forecast,2026-06-08T19:40:40+00:00,900053,Vigo,ES,2026-06-09,42.2406,-8.7207,Europe/Madrid,21.5,12.9,16.8,0.0,0.0,0.0,20.9
forecast,2026-06-08T19:40:40+00:00,900053,Vigo,ES,2026-06-10,42.2406,-8.7207,Europe/Madrid,24.0,13.2,18.0,0.0,0.0,0.0,23.9
forecast,2026-06-08T19:40:40+00:00,900053,Vigo,ES,2026-06-11,42.2406,-8.7207,Europe/Madrid,28.9,13.4,21.4,0.0,0.0,0.0,9.7
forecast,2026-06-08T19:40:40+00:00,900053,Vigo,ES,2026-06-12,42.2406,-8.7207,Europe/Madrid,32.3,18.4,25.1,0.0,0.0,0.0,7.6
forecast,2026-06-08T19:40:40+00:00,900053,Vigo,ES,2026-06-13,42.2406,-8.7207,Europe/Madrid,32.0,19.0,24.9,0.0,0.0,0.0,9.4
forecast,2026-06-08T19:40:40+00:00,900053,Vigo,ES,2026-06-14,42.2406,-8.7207,Europe/Madrid,29.3,18.2,23.3,0.0,0.0,0.0,8.4
forecast,2026-06-08T19:40:40+00:00,900054,Gijón,ES,2026-06-08,43.5453,-5.6619,Europe/Madrid,19.4,16.9,18.1,0.2,0.2,0.0,23.2
forecast,2026-06-08T19:40:40+00:00,900054,Gijón,ES,2026-06-09,43.5453,-5.6619,Europe/Madrid,17.8,16.2,17.0,0.0,0.0,0.0,16.0
forecast,2026-06-08T19:40:40+00:00,900054,Gijón,ES,2026-06-10,43.5453,-5.6619,Europe/Madrid,18.4,14.6,16.7,0.4,0.3,0.0,15.1
forecast,2026-06-08T19:40:40+00:00,900054,Gijón,ES,2026-06-11,43.5453,-5.6619,Europe/Madrid,22.6,13.0,17.9,0.0,0.0,0.0,25.1
forecast,2026-06-08T19:40:40+00:00,900054,Gijón,ES,2026-06-12,43.5453,-5.6619,Europe/Madrid,25.9,14.3,19.7,0.0,0.0,0.0,25.9
forecast,2026-06-08T19:40:40+00:00,900054,Gijón,ES,2026-06-13,43.5453,-5.6619,Europe/Madrid,26.3,16.0,21.1,0.0,0.0,0.0,21.2
forecast,2026-06-08T19:40:40+00:00,900054,Gijón,ES,2026-06-14,43.5453,-5.6619,Europe/Madrid,28.6,18.3,23.3,0.0,0.0,0.0,13.9
forecast,2026-06-08T19:40:40+00:00,900055,Marbella,ES,2026-06-08,36.5108,-4.8856,Europe/Madrid,23.2,19.3,21.5,0.0,0.0,0.0,10.2
forecast,2026-06-08T19:40:40+00:00,900055,Marbella,ES,2026-06-09,36.5108,-4.8856,Europe/Madrid,24.2,20.8,22.2,0.0,0.0,0.0,11.2
forecast,2026-06-08T19:40:40+00:00,900055,Marbella,ES,2026-06-10,36.5108,-4.8856,Europe/Madrid,24.5,19.6,22.0,0.0,0.0,0.0,17.4
forecast,2026-06-08T19:40:40+00:00,900055,Marbella,ES,2026-06-11,36.5108,-4.8856,Europe/Madrid,23.9,20.8,22.2,0.0,0.0,0.0,13.9
forecast,2026-06-08T19:40:40+00:00,900055,Marbella,ES,2026-06-12,36.5108,-4.8856,Europe/Madrid,24.4,19.8,22.1,0.0,0.0,0.0,11.2
forecast,2026-06-08T19:40:40+00:00,900055,Marbella,ES,2026-06-13,36.5108,-4.8856,Europe/Madrid,28.5,19.9,23.6,0.0,0.0,0.0,13.2
forecast,2026-06-08T19:40:40+00:00,900055,Marbella,ES,2026-06-14,36.5108,-4.8856,Europe/Madrid,26.6,22.2,23.6,0.6,0.0,0.0,12.5
forecast,2026-06-08T19:40:40+00:00,900056,Cartagena,ES,2026-06-08,37.6257,-0.9966,Europe/Madrid,27.2,18.9,23.2,0.0,0.0,0.0,11.4
forecast,2026-06-08T19:40:40+00:00,900056,Cartagena,ES,2026-06-09,37.6257,-0.9966,Europe/Madrid,27.9,20.1,23.7,0.0,0.0,0.0,18.4
forecast,2026-06-08T19:40:40+00:00,900056,Cartagena,ES,2026-06-10,37.6257,-0.9966,Europe/Madrid,26.2,21.1,23.5,0.0,0.0,0.0,21.3
forecast,2026-06-08T19:40:40+00:00,900056,Cartagena,ES,2026-06-11,37.6257,-0.9966,Europe/Madrid,25.6,20.7,23.0,0.0,0.0,0.0,25.3
forecast,2026-06-08T19:40:40+00:00,900056,Cartagena,ES,2026-06-12,37.6257,-0.9966,Europe/Madrid,25.8,19.7,22.6,0.0,0.0,0.0,24.9
forecast,2026-06-08T19:40:40+00:00,900056,Cartagena,ES,2026-06-13,37.6257,-0.9966,Europe/Madrid,27.7,19.2,23.3,0.0,0.0,0.0,23.5
forecast,2026-06-08T19:40:40+00:00,900056,Cartagena,ES,2026-06-14,37.6257,-0.9966,Europe/Madrid,26.3,20.6,23.3,0.0,0.0,0.0,34.7
forecast,2026-06-08T19:40:40+00:00,900057,Ibiza,ES,2026-06-08,38.9089,1.4321,Europe/Madrid,25.9,18.0,22.4,0.0,0.0,0.0,13.3
forecast,2026-06-08T19:40:40+00:00,900057,Ibiza,ES,2026-06-09,38.9089,1.4321,Europe/Madrid,26.2,20.4,23.3,0.0,0.0,0.0,16.3
forecast,2026-06-08T19:40:40+00:00,900057,Ibiza,ES,2026-06-10,38.9089,1.4321,Europe/Madrid,25.4,19.7,22.5,0.0,0.0,0.0,18.5
forecast,2026-06-08T19:40:40+00:00,900057,Ibiza,ES,2026-06-11,38.9089,1.4321,Europe/Madrid,25.1,19.3,22.1,0.0,0.0,0.0,25.0
forecast,2026-06-08T19:40:40+00:00,900057,Ibiza,ES,2026-06-12,38.9089,1.4321,Europe/Madrid,26.9,16.6,22.2,0.0,0.0,0.0,14.3
forecast,2026-06-08T19:40:40+00:00,900057,Ibiza,ES,2026-06-13,38.9089,1.4321,Europe/Madrid,28.1,17.7,23.1,0.0,0.0,0.0,14.7
forecast,2026-06-08T19:40:40+00:00,900057,Ibiza,ES,2026-06-14,38.9089,1.4321,Europe/Madrid,25.6,20.5,23.0,0.0,0.0,0.0,24.4
forecast,2026-06-08T19:40:40+00:00,900058,Jerez de la Frontera,ES,2026-06-08,36.685,-6.1261,Europe/Madrid,30.1,19.0,24.4,0.0,0.0,0.0,15.2
forecast,2026-06-08T19:40:40+00:00,900058,Jerez de la Frontera,ES,2026-06-09,36.685,-6.1261,Europe/Madrid,31.5,18.3,24.4,0.0,0.0,0.0,14.1
forecast,2026-06-08T19:40:40+00:00,900058,Jerez de la Frontera,ES,2026-06-10,36.685,-6.1261,Europe/Madrid,31.7,18.5,24.5,0.0,0.0,0.0,11.2
forecast,2026-06-08T19:40:40+00:00,900058,Jerez de la Frontera,ES,2026-06-11,36.685,-6.1261,Europe/Madrid,31.3,19.9,25.6,0.0,0.0,0.0,26.4
forecast,2026-06-08T19:40:40+00:00,900058,Jerez de la Frontera,ES,2026-06-12,36.685,-6.1261,Europe/Madrid,31.4,21.3,26.0,0.0,0.0,0.0,26.4
forecast,2026-06-08T19:40:40+00:00,900058,Jerez de la Frontera,ES,2026-06-13,36.685,-6.1261,Europe/Madrid,30.4,19.7,25.4,0.0,0.0,0.0,26.3
forecast,2026-06-08T19:40:40+00:00,900058,Jerez de la Frontera,ES,2026-06-14,36.685,-6.1261,Europe/Madrid,26.2,20.3,23.0,0.0,0.0,0.0,17.9
